Date,Submitter,Ticket ID,Ticket Category,First Response Time Minutes,First Resolution Time Minutes,Full Resolution Time Minutes,Satisfaction Score
9/7/2025,Customer_725,TCK100659,Billing,53,1257,2600,Good
9/7/2025,Customer_634,TCK101964,Account,25,526,3584,Good
9/7/2025,Customer_229,TCK100508,Complaint,11,771,1470,Bad
9/7/2025,Customer_396,TCK100164,General Inquiry,80,1328,1286,Good
9/7/2025,Customer_446,TCK102819,General Inquiry,223,441,764,Bad
10/7/2025,Customer_442,TCK101619,Complaint,127,1067,3225,Good
10/7/2025,Customer_575,TCK103248,Service Request,160,403,2444,Good
10/7/2025,Customer_783,TCK103390,Service Request,21,646,3111,Good
10/7/2025,Customer_108,TCK101608,Account,201,977,1543,Bad
10/7/2025,Customer_336,TCK100159,Billing,199,525,3988,Good
11/7/2025,Customer_547,TCK103480,Service Request,76,1154,2452,Good
11/7/2025,Customer_355,TCK100709,Service Request,108,499,1921,Good
11/7/2025,Customer_524,TCK104064,Account,219,111,3442,Good
11/7/2025,Customer_628,TCK103763,Complaint,34,1130,1447,Good
11/7/2025,Customer_12,TCK103896,Account,131,148,3603,Good
11/7/2025,Customer_367,TCK103078,Billing,92,939,123,Good
11/7/2025,Customer_258,TCK103247,General Inquiry,79,1420,2966,Good
11/7/2025,Customer_491,TCK101749,Account,172,852,3234,Bad
11/7/2025,Customer_156,TCK104538,Technical,166,1266,1375,Good
11/7/2025,Customer_699,TCK101334,Complaint,187,640,2056,Bad
12/7/2025,Customer_133,TCK103362,Technical,80,285,3303,Good
12/7/2025,Customer_735,TCK102758,Account,203,56,1294,Good
12/7/2025,Customer_660,TCK104262,Account,4,272,2364,Bad
12/7/2025,Customer_382,TCK100977,Billing,213,64,3601,Bad
12/7/2025,Customer_296,TCK103170,Technical,107,1412,4212,Good
12/7/2025,Customer_796,TCK104572,General Inquiry,109,283,4037,Good
12/7/2025,Customer_298,TCK102160,Complaint,137,1351,2912,Good
12/7/2025,Customer_355,TCK102949,Service Request,51,20,227,Bad
12/7/2025,Customer_493,TCK103470,Complaint,81,313,3625,Good
12/7/2025,Customer_59,TCK103879,Account,228,783,2481,Good
13/7/2025,Customer_293,TCK104597,Service Request,136,562,626,Good
13/7/2025,Customer_90,TCK102494,Service Request,221,1344,933,Good
13/7/2025,Customer_279,TCK103348,Complaint,57,1296,607,Good
13/7/2025,Customer_615,TCK104144,Complaint,70,928,1570,Good
13/7/2025,Customer_589,TCK104352,Technical,235,867,3435,Good
13/7/2025,Customer_79,TCK104336,Billing,1,367,1852,Good
13/7/2025,Customer_75,TCK103929,General Inquiry,145,569,4126,Good
13/7/2025,Customer_302,TCK100447,Technical,221,1169,784,Bad
14/7/2025,Customer_498,TCK102193,Account,19,1155,2691,Bad
14/7/2025,Customer_117,TCK102556,Complaint,7,650,1113,Bad
14/7/2025,Customer_470,TCK102334,Complaint,174,711,1619,Good
14/7/2025,Customer_73,TCK100030,Account,63,937,3071,Good
14/7/2025,Customer_384,TCK101186,Technical,30,617,2630,Good
14/7/2025,Customer_64,TCK104182,Account,45,274,994,Good
14/7/2025,Customer_757,TCK102242,Technical,233,742,1687,Bad
14/7/2025,Customer_421,TCK103656,Account,101,37,1777,Good
14/7/2025,Customer_112,TCK102902,Service Request,22,1260,415,Bad
15/7/2025,Customer_273,TCK102251,Account,26,922,1732,Bad
15/7/2025,Customer_88,TCK101885,Complaint,213,73,2320,Good
15/7/2025,Customer_561,TCK102624,Billing,230,1369,2225,Good
15/7/2025,Customer_394,TCK103146,Account,228,551,1970,Good
15/7/2025,Customer_292,TCK100065,Account,185,192,421,Bad
15/7/2025,Customer_425,TCK101742,General Inquiry,27,1170,127,Good
16/7/2025,Customer_630,TCK100039,Billing,86,1126,2135,Good
16/7/2025,Customer_452,TCK104152,Service Request,108,604,1991,Good
16/7/2025,Customer_392,TCK102775,Billing,69,1263,676,Bad
16/7/2025,Customer_616,TCK100323,Billing,48,57,4013,Bad
16/7/2025,Customer_726,TCK103294,Account,14,1167,3411,Good
16/7/2025,Customer_242,TCK100799,Billing,110,1171,720,Bad
16/7/2025,Customer_427,TCK102537,Billing,27,815,2426,Bad
16/7/2025,Customer_620,TCK103434,Account,172,664,3456,Good
16/7/2025,Customer_214,TCK103397,Account,186,367,785,Good
17/7/2025,Customer_676,TCK103633,Technical,158,817,3918,Good
17/7/2025,Customer_189,TCK102122,Account,144,991,4074,Good
17/7/2025,Customer_639,TCK100569,Service Request,34,698,1877,Bad
17/7/2025,Customer_561,TCK103873,General Inquiry,83,231,2624,Good
17/7/2025,Customer_575,TCK100200,Billing,113,406,4027,Good
17/7/2025,Customer_782,TCK101519,Account,15,507,1833,Good
17/7/2025,Customer_267,TCK100143,Account,26,195,817,Good
17/7/2025,Customer_169,TCK102474,Technical,56,1167,3290,Bad
18/7/2025,Customer_384,TCK100055,Account,232,726,1330,Good
18/7/2025,Customer_577,TCK103759,Service Request,101,876,1777,Good
18/7/2025,Customer_31,TCK104243,General Inquiry,239,363,88,Bad
18/7/2025,Customer_731,TCK100579,Technical,122,689,2505,Bad
18/7/2025,Customer_412,TCK103611,Complaint,28,707,3018,Good
18/7/2025,Customer_464,TCK100745,Technical,179,1000,3940,Good
19/7/2025,Customer_144,TCK100365,Billing,197,948,2104,Good
19/7/2025,Customer_49,TCK100069,General Inquiry,96,99,2076,Good
19/7/2025,Customer_558,TCK104093,Account,124,337,2975,Good
19/7/2025,Customer_304,TCK102678,General Inquiry,190,1411,3112,Good
19/7/2025,Customer_76,TCK103632,Service Request,127,1247,1417,Good
19/7/2025,Customer_699,TCK100214,Complaint,135,278,1530,Good
19/7/2025,Customer_147,TCK100682,Complaint,36,926,1261,Good
19/7/2025,Customer_656,TCK103889,Account,95,489,844,Good
19/7/2025,Customer_786,TCK103528,Service Request,18,1113,1622,Good
20/7/2025,Customer_447,TCK103607,General Inquiry,67,942,2280,Good
20/7/2025,Customer_416,TCK102948,Technical,172,10,1337,Good
20/7/2025,Customer_480,TCK104506,Technical,181,1057,961,Good
20/7/2025,Customer_310,TCK101853,Technical,12,208,2732,Good
20/7/2025,Customer_745,TCK100040,Account,16,269,1547,Bad
20/7/2025,Customer_165,TCK101137,Billing,84,18,1704,Good
20/7/2025,Customer_642,TCK103982,General Inquiry,34,414,3606,Good
21/7/2025,Customer_302,TCK103686,Account,32,725,3497,Good
21/7/2025,Customer_140,TCK103360,Billing,97,685,836,Good
21/7/2025,Customer_187,TCK101593,Billing,39,861,3270,Good
21/7/2025,Customer_467,TCK104445,Service Request,20,1387,2410,Good
22/7/2025,Customer_752,TCK102798,General Inquiry,98,187,3462,Bad
22/7/2025,Customer_697,TCK104282,Complaint,73,240,2135,Good
22/7/2025,Customer_686,TCK100582,Billing,113,766,2532,Good
22/7/2025,Customer_739,TCK104250,General Inquiry,152,925,986,Good
22/7/2025,Customer_238,TCK103878,Complaint,61,610,2734,Good
22/7/2025,Customer_344,TCK101397,Service Request,4,1082,1071,Good
23/7/2025,Customer_779,TCK104448,Account,103,943,2660,Good
23/7/2025,Customer_161,TCK104291,Service Request,220,757,686,Good
23/7/2025,Customer_433,TCK101692,Account,72,598,605,Good
23/7/2025,Customer_358,TCK100407,Service Request,226,1260,3524,Good
23/7/2025,Customer_747,TCK100366,General Inquiry,177,948,3998,Good
23/7/2025,Customer_122,TCK101723,Complaint,101,413,3647,Good
24/7/2025,Customer_92,TCK103945,General Inquiry,46,1173,744,Bad
24/7/2025,Customer_504,TCK103237,Account,120,1430,2244,Good
24/7/2025,Customer_334,TCK101520,General Inquiry,123,857,1097,Bad
24/7/2025,Customer_670,TCK101604,Technical,118,1092,3427,Good
24/7/2025,Customer_140,TCK102897,Billing,96,609,3980,Good
24/7/2025,Customer_188,TCK101416,Complaint,145,111,2204,Bad
24/7/2025,Customer_466,TCK103851,Complaint,42,1037,3456,Good
24/7/2025,Customer_278,TCK101605,Technical,144,910,4275,Good
24/7/2025,Customer_694,TCK102987,Complaint,87,241,1852,Bad
24/7/2025,Customer_34,TCK104132,Technical,122,1170,2970,Good
25/7/2025,Customer_583,TCK102493,Billing,50,292,1507,Bad
25/7/2025,Customer_208,TCK100266,Complaint,6,188,2575,Good
25/7/2025,Customer_759,TCK101016,Billing,63,87,3756,Bad
25/7/2025,Customer_135,TCK101657,Technical,35,182,2940,Good
25/7/2025,Customer_105,TCK103007,Technical,50,222,2785,Good
25/7/2025,Customer_56,TCK100417,Technical,91,912,844,Bad
26/7/2025,Customer_637,TCK103582,Service Request,102,27,2346,Good
26/7/2025,Customer_209,TCK100857,Billing,202,791,3420,Good
26/7/2025,Customer_391,TCK103893,General Inquiry,215,411,161,Good
26/7/2025,Customer_596,TCK102867,Technical,129,1051,3397,Bad
26/7/2025,Customer_506,TCK101542,General Inquiry,13,741,827,Good
26/7/2025,Customer_517,TCK103200,Account,195,945,4204,Good
26/7/2025,Customer_132,TCK102767,Technical,21,272,961,Good
26/7/2025,Customer_435,TCK102868,General Inquiry,96,824,231,Good
26/7/2025,Customer_166,TCK104471,Complaint,56,618,4105,Good
27/7/2025,Customer_97,TCK102443,General Inquiry,101,1061,4319,Good
27/7/2025,Customer_44,TCK100122,Service Request,60,41,757,Good
27/7/2025,Customer_113,TCK101027,General Inquiry,71,1367,3102,Good
27/7/2025,Customer_557,TCK100959,Technical,224,795,1531,Good
27/7/2025,Customer_468,TCK104285,Complaint,31,488,4209,Good
27/7/2025,Customer_106,TCK103900,Billing,109,1247,2985,Good
27/7/2025,Customer_593,TCK100160,Billing,218,1296,3889,Bad
27/7/2025,Customer_479,TCK103318,Complaint,3,1352,426,Bad
27/7/2025,Customer_652,TCK102431,General Inquiry,78,1093,2008,Good
28/7/2025,Customer_672,TCK104181,General Inquiry,9,718,2650,Good
28/7/2025,Customer_237,TCK101041,Service Request,127,717,723,Good
28/7/2025,Customer_364,TCK100402,Technical,203,1002,2407,Good
28/7/2025,Customer_45,TCK101148,Complaint,226,1378,3459,Good
28/7/2025,Customer_799,TCK102044,Complaint,24,1201,363,Good
28/7/2025,Customer_769,TCK104404,Complaint,233,206,4068,Good
28/7/2025,Customer_300,TCK102978,Complaint,215,1145,3281,Good
28/7/2025,Customer_445,TCK100141,Technical,8,491,2343,Good
28/7/2025,Customer_348,TCK101523,Billing,66,375,3472,Good
28/7/2025,Customer_214,TCK103514,Service Request,48,851,2263,Good
29/7/2025,Customer_452,TCK101335,Service Request,162,334,2398,Good
29/7/2025,Customer_42,TCK101954,Account,66,1196,3460,Good
29/7/2025,Customer_231,TCK103144,Account,9,582,480,Bad
29/7/2025,Customer_17,TCK103373,Complaint,152,877,290,Good
30/7/2025,Customer_776,TCK103673,Technical,156,1395,2848,Good
30/7/2025,Customer_139,TCK102881,Account,14,1260,3534,Bad
30/7/2025,Customer_187,TCK100504,Service Request,187,1438,355,Good
30/7/2025,Customer_269,TCK101489,Billing,17,1232,2606,Good
31/7/2025,Customer_250,TCK100781,Billing,178,964,2032,Good
31/7/2025,Customer_395,TCK100157,Technical,167,1221,2120,Good
31/7/2025,Customer_128,TCK102351,Complaint,137,41,2282,Good
31/7/2025,Customer_340,TCK101893,Technical,226,589,2095,Good
31/7/2025,Customer_18,TCK102312,Complaint,201,132,1716,Good
1/8/2025,Customer_350,TCK103550,Account,140,1209,1145,Good
1/8/2025,Customer_71,TCK103188,Service Request,29,354,3444,Bad
1/8/2025,Customer_418,TCK103388,Technical,60,1399,3452,Good
1/8/2025,Customer_375,TCK101052,Service Request,103,1368,1575,Bad
1/8/2025,Customer_493,TCK101233,Billing,177,172,623,Bad
1/8/2025,Customer_513,TCK103053,Service Request,203,581,1174,Good
2/8/2025,Customer_610,TCK102374,Billing,236,235,3802,Good
2/8/2025,Customer_441,TCK101554,Account,192,1376,4258,Good
2/8/2025,Customer_765,TCK102226,Account,150,1437,817,Good
2/8/2025,Customer_189,TCK100304,Account,149,930,137,Good
2/8/2025,Customer_270,TCK102179,General Inquiry,34,1324,3445,Good
2/8/2025,Customer_264,TCK104034,Account,203,1108,3585,Bad
2/8/2025,Customer_785,TCK100905,Technical,148,440,45,Bad
2/8/2025,Customer_231,TCK103927,Technical,169,73,542,Good
3/8/2025,Customer_25,TCK102848,Billing,149,1426,2513,Good
3/8/2025,Customer_128,TCK100455,Account,210,350,1802,Good
3/8/2025,Customer_666,TCK104087,Technical,22,1224,1347,Good
3/8/2025,Customer_401,TCK101004,Complaint,144,948,1805,Good
3/8/2025,Customer_502,TCK102191,Account,118,1014,3437,Bad
3/8/2025,Customer_447,TCK102779,Service Request,106,104,2539,Good
3/8/2025,Customer_720,TCK102507,Service Request,89,193,1773,Good
4/8/2025,Customer_162,TCK103488,Technical,144,1431,4301,Good
4/8/2025,Customer_496,TCK104174,General Inquiry,6,1404,2791,Bad
4/8/2025,Customer_375,TCK102818,Service Request,227,439,1880,Good
4/8/2025,Customer_517,TCK103482,Complaint,238,159,4015,Good
4/8/2025,Customer_754,TCK103924,Technical,230,729,1931,Good
4/8/2025,Customer_164,TCK100934,General Inquiry,227,685,3960,Bad
4/8/2025,Customer_636,TCK102786,Service Request,46,96,2242,Good
5/8/2025,Customer_766,TCK104303,Billing,118,817,155,Good
5/8/2025,Customer_71,TCK102709,Service Request,19,1247,1859,Good
5/8/2025,Customer_758,TCK102147,Technical,167,1335,497,Good
6/8/2025,Customer_238,TCK103194,Service Request,50,1411,2330,Bad
6/8/2025,Customer_547,TCK101521,General Inquiry,121,1361,1955,Good
6/8/2025,Customer_333,TCK101732,Billing,113,565,1716,Good
6/8/2025,Customer_3,TCK102173,Technical,111,980,833,Bad
6/8/2025,Customer_514,TCK102654,Technical,193,491,3490,Good
6/8/2025,Customer_791,TCK101763,Billing,36,1207,1368,Good
6/8/2025,Customer_351,TCK103577,Technical,55,1272,1099,Bad
6/8/2025,Customer_648,TCK104579,Service Request,103,490,1051,Good
6/8/2025,Customer_466,TCK103254,General Inquiry,96,37,3117,Good
7/8/2025,Customer_493,TCK102050,Billing,44,466,3687,Good
7/8/2025,Customer_634,TCK101502,Complaint,182,40,196,Good
7/8/2025,Customer_434,TCK102045,General Inquiry,232,1377,2592,Good
8/8/2025,Customer_35,TCK102144,Billing,87,122,1453,Good
8/8/2025,Customer_693,TCK102939,Account,18,95,1216,Good
8/8/2025,Customer_487,TCK101653,General Inquiry,118,882,2970,Bad
8/8/2025,Customer_690,TCK104310,Service Request,40,106,3972,Bad
8/8/2025,Customer_117,TCK103762,Account,98,1330,3021,Bad
9/8/2025,Customer_622,TCK100286,General Inquiry,168,463,4056,Good
9/8/2025,Customer_587,TCK103492,Account,78,769,455,Good
9/8/2025,Customer_322,TCK102687,General Inquiry,104,1351,2995,Good
10/8/2025,Customer_2,TCK100596,Technical,26,524,66,Good
10/8/2025,Customer_399,TCK103017,Complaint,236,495,3857,Bad
10/8/2025,Customer_454,TCK101011,Technical,79,258,3332,Good
10/8/2025,Customer_281,TCK104040,Billing,60,415,321,Good
10/8/2025,Customer_251,TCK102894,General Inquiry,5,482,365,Good
10/8/2025,Customer_130,TCK102031,General Inquiry,224,1217,167,Good
10/8/2025,Customer_420,TCK101317,Complaint,83,1296,1891,Bad
10/8/2025,Customer_481,TCK101788,Service Request,22,280,2502,Good
10/8/2025,Customer_479,TCK103168,Complaint,79,38,2457,Good
11/8/2025,Customer_496,TCK104427,Billing,221,1372,1975,Bad
11/8/2025,Customer_130,TCK102051,Service Request,185,710,1453,Good
11/8/2025,Customer_118,TCK101802,Complaint,148,518,1199,Good
11/8/2025,Customer_726,TCK102135,Billing,217,601,3898,Bad
11/8/2025,Customer_357,TCK101633,Complaint,198,698,449,Good
12/8/2025,Customer_423,TCK101204,Billing,53,744,2077,Good
12/8/2025,Customer_69,TCK103904,Account,120,1303,2534,Good
12/8/2025,Customer_352,TCK102208,Account,136,204,2407,Good
12/8/2025,Customer_94,TCK102558,Service Request,83,401,3116,Good
13/8/2025,Customer_737,TCK104270,Technical,181,312,2992,Good
13/8/2025,Customer_461,TCK102447,Billing,52,572,2032,Good
13/8/2025,Customer_259,TCK103657,Account,182,247,70,Bad
13/8/2025,Customer_15,TCK101739,Billing,213,265,3539,Good
14/8/2025,Customer_518,TCK101792,Complaint,81,145,3739,Good
14/8/2025,Customer_611,TCK101401,Technical,212,406,3651,Good
14/8/2025,Customer_345,TCK101945,Technical,64,724,3261,Bad
14/8/2025,Customer_379,TCK104216,Technical,174,864,2922,Good
15/8/2025,Customer_201,TCK101279,Complaint,118,216,2941,Good
15/8/2025,Customer_406,TCK104168,Billing,178,1050,2213,Good
15/8/2025,Customer_544,TCK101583,General Inquiry,160,1166,3854,Good
15/8/2025,Customer_643,TCK103963,Account,41,224,1541,Good
15/8/2025,Customer_229,TCK102865,Billing,162,700,3659,Good
15/8/2025,Customer_48,TCK100106,Account,73,387,2057,Good
16/8/2025,Customer_441,TCK101435,Billing,47,1039,761,Good
16/8/2025,Customer_192,TCK102064,Technical,169,1279,4172,Good
16/8/2025,Customer_663,TCK102476,Billing,175,1404,2479,Good
16/8/2025,Customer_529,TCK103279,Complaint,153,909,577,Bad
16/8/2025,Customer_68,TCK102337,Complaint,92,731,292,Good
16/8/2025,Customer_236,TCK101861,Billing,150,247,2900,Good
16/8/2025,Customer_210,TCK100713,Technical,148,282,2086,Good
16/8/2025,Customer_523,TCK102722,Account,147,1391,2967,Good
17/8/2025,Customer_347,TCK104234,Technical,156,1373,157,Good
17/8/2025,Customer_788,TCK104346,Billing,32,1067,4205,Good
17/8/2025,Customer_337,TCK100918,General Inquiry,17,1330,3497,Good
17/8/2025,Customer_703,TCK104489,General Inquiry,194,839,2825,Good
18/8/2025,Customer_741,TCK100995,Service Request,193,436,341,Bad
18/8/2025,Customer_754,TCK102800,Service Request,12,268,2074,Good
18/8/2025,Customer_255,TCK100553,Account,110,94,3270,Good
18/8/2025,Customer_697,TCK103965,Service Request,237,606,261,Good
18/8/2025,Customer_211,TCK103885,Service Request,147,265,1567,Good
18/8/2025,Customer_51,TCK102823,Service Request,192,1006,2345,Good
18/8/2025,Customer_90,TCK104325,General Inquiry,97,343,186,Good
18/8/2025,Customer_395,TCK104488,Service Request,55,365,2333,Good
18/8/2025,Customer_697,TCK103088,Billing,18,1396,793,Bad
19/8/2025,Customer_546,TCK102215,Account,42,859,2430,Bad
19/8/2025,Customer_775,TCK102946,Complaint,216,1342,4125,Good
19/8/2025,Customer_262,TCK104546,Complaint,15,1119,1065,Good
20/8/2025,Customer_501,TCK102438,Account,175,1334,947,Good
20/8/2025,Customer_32,TCK103901,Complaint,40,493,2771,Good
20/8/2025,Customer_530,TCK102863,Account,180,293,4127,Bad
20/8/2025,Customer_205,TCK102674,Technical,52,304,599,Good
20/8/2025,Customer_666,TCK102613,Complaint,103,1172,2466,Good
20/8/2025,Customer_761,TCK103132,Account,184,687,2762,Good
20/8/2025,Customer_121,TCK101073,Technical,215,575,928,Bad
20/8/2025,Customer_584,TCK102874,Complaint,148,357,4251,Good
21/8/2025,Customer_22,TCK101318,General Inquiry,159,1039,2644,Good
21/8/2025,Customer_480,TCK104535,Complaint,211,954,600,Good
21/8/2025,Customer_758,TCK101910,Account,90,259,169,Good
21/8/2025,Customer_738,TCK102850,Complaint,3,808,1868,Good
22/8/2025,Customer_253,TCK103966,Technical,210,1365,2772,Good
23/8/2025,Customer_216,TCK102072,Technical,24,91,1047,Bad
23/8/2025,Customer_329,TCK102931,Technical,83,1153,34,Good
23/8/2025,Customer_286,TCK104000,Complaint,87,328,2119,Bad
23/8/2025,Customer_96,TCK100448,Billing,211,600,3882,Good
23/8/2025,Customer_542,TCK100050,Billing,115,264,3796,Good
23/8/2025,Customer_233,TCK101029,Billing,86,1166,2905,Good
23/8/2025,Customer_255,TCK103937,Billing,122,1131,2616,Good
24/8/2025,Customer_309,TCK102787,Billing,5,498,860,Bad
24/8/2025,Customer_424,TCK103261,Billing,164,348,3212,Good
24/8/2025,Customer_106,TCK102763,Account,174,939,2051,Good
24/8/2025,Customer_187,TCK100520,Complaint,30,976,2486,Good
24/8/2025,Customer_34,TCK101151,General Inquiry,108,1021,3321,Good
24/8/2025,Customer_337,TCK102676,Technical,165,654,1622,Bad
24/8/2025,Customer_765,TCK101578,Service Request,172,628,3277,Good
24/8/2025,Customer_184,TCK103225,Complaint,86,751,3573,Bad
24/8/2025,Customer_534,TCK103838,Service Request,175,1031,1742,Good
24/8/2025,Customer_197,TCK102041,Service Request,74,996,2343,Good
25/8/2025,Customer_408,TCK104010,Account,14,857,677,Good
25/8/2025,Customer_382,TCK103076,Technical,75,229,525,Good
25/8/2025,Customer_502,TCK104431,Complaint,172,974,3783,Good
25/8/2025,Customer_758,TCK103984,Technical,67,16,983,Good
26/8/2025,Customer_779,TCK103787,Complaint,95,808,3969,Good
26/8/2025,Customer_108,TCK102917,Billing,56,222,2389,Good
26/8/2025,Customer_794,TCK100433,Billing,237,243,505,Good
26/8/2025,Customer_615,TCK100834,Service Request,217,130,155,Good
26/8/2025,Customer_782,TCK101121,Complaint,164,700,1719,Good
26/8/2025,Customer_518,TCK101714,Complaint,229,278,3422,Good
26/8/2025,Customer_551,TCK103504,Technical,111,1174,4193,Bad
26/8/2025,Customer_744,TCK103444,Technical,47,598,2140,Bad
26/8/2025,Customer_195,TCK101236,General Inquiry,74,592,886,Good
27/8/2025,Customer_522,TCK103305,Service Request,191,577,1684,Good
27/8/2025,Customer_672,TCK100519,Service Request,209,203,801,Bad
27/8/2025,Customer_71,TCK104001,Service Request,39,536,3351,Good
27/8/2025,Customer_334,TCK101736,Service Request,108,595,2812,Good
27/8/2025,Customer_183,TCK102079,Complaint,23,273,211,Good
27/8/2025,Customer_147,TCK103174,Account,131,758,344,Bad
27/8/2025,Customer_524,TCK104386,Complaint,149,716,398,Good
27/8/2025,Customer_738,TCK101946,Technical,98,124,2936,Good
28/8/2025,Customer_397,TCK104005,General Inquiry,142,748,4008,Good
28/8/2025,Customer_47,TCK104552,Account,49,877,942,Good
28/8/2025,Customer_634,TCK104416,Technical,40,120,3519,Good
28/8/2025,Customer_744,TCK103705,Technical,151,959,3970,Good
28/8/2025,Customer_201,TCK100957,Billing,210,806,3442,Good
28/8/2025,Customer_106,TCK101002,Billing,13,960,1461,Good
28/8/2025,Customer_114,TCK103960,Complaint,60,809,3324,Bad
29/8/2025,Customer_720,TCK100941,General Inquiry,132,1164,357,Good
29/8/2025,Customer_270,TCK100512,Billing,223,1193,4169,Good
29/8/2025,Customer_537,TCK102625,Billing,114,28,1005,Good
29/8/2025,Customer_315,TCK101774,General Inquiry,41,373,2188,Bad
29/8/2025,Customer_587,TCK100354,Account,16,1060,3507,Good
30/8/2025,Customer_660,TCK100486,Account,58,65,1602,Good
30/8/2025,Customer_680,TCK101887,Billing,49,1105,2968,Bad
30/8/2025,Customer_357,TCK103843,Complaint,193,655,2515,Bad
30/8/2025,Customer_52,TCK101474,General Inquiry,208,906,2528,Bad
30/8/2025,Customer_402,TCK102378,Complaint,31,183,37,Good
30/8/2025,Customer_340,TCK100193,Technical,81,879,3675,Good
31/8/2025,Customer_451,TCK100238,Technical,60,119,77,Good
31/8/2025,Customer_12,TCK101235,Billing,134,408,1956,Good
31/8/2025,Customer_693,TCK102414,Complaint,2,1210,3005,Good
31/8/2025,Customer_430,TCK100329,Technical,208,407,1729,Good
1/9/2025,Customer_309,TCK102877,Complaint,135,459,4304,Bad
1/9/2025,Customer_177,TCK102880,General Inquiry,47,375,4029,Bad
1/9/2025,Customer_91,TCK100234,Account,13,1047,3038,Good
1/9/2025,Customer_732,TCK102055,Complaint,95,1050,2196,Bad
1/9/2025,Customer_36,TCK103829,Complaint,234,106,703,Good
1/9/2025,Customer_663,TCK104354,Technical,216,336,2313,Bad
1/9/2025,Customer_250,TCK100733,General Inquiry,90,115,3917,Good
1/9/2025,Customer_496,TCK101556,Billing,169,211,2128,Good
1/9/2025,Customer_148,TCK101326,Technical,48,973,454,Good
1/9/2025,Customer_125,TCK101304,Service Request,57,545,1988,Good
2/9/2025,Customer_547,TCK103331,Complaint,195,1346,2868,Good
2/9/2025,Customer_26,TCK104007,Service Request,192,463,4215,Bad
2/9/2025,Customer_768,TCK100261,Billing,118,1363,163,Good
2/9/2025,Customer_546,TCK102899,Account,79,1036,3567,Bad
3/9/2025,Customer_530,TCK100475,Billing,66,199,774,Good
3/9/2025,Customer_8,TCK102793,Billing,160,423,2366,Good
3/9/2025,Customer_311,TCK103351,General Inquiry,227,1341,3874,Good
3/9/2025,Customer_51,TCK103081,Account,197,242,4085,Good
3/9/2025,Customer_371,TCK103680,Account,46,533,3665,Good
3/9/2025,Customer_725,TCK100560,Billing,107,138,2207,Good
3/9/2025,Customer_317,TCK102183,Technical,46,108,1036,Good
4/9/2025,Customer_220,TCK100128,Service Request,53,926,388,Good
4/9/2025,Customer_431,TCK101130,Service Request,230,385,1104,Bad
4/9/2025,Customer_396,TCK103462,General Inquiry,195,1355,454,Good
4/9/2025,Customer_439,TCK100502,Service Request,168,403,1503,Bad
4/9/2025,Customer_675,TCK100921,Complaint,45,376,2387,Bad
4/9/2025,Customer_724,TCK101393,Account,163,827,4229,Good
4/9/2025,Customer_591,TCK100206,Technical,204,1208,168,Good
4/9/2025,Customer_172,TCK103985,General Inquiry,209,601,1655,Bad
4/9/2025,Customer_461,TCK102967,Complaint,105,675,2751,Bad
4/9/2025,Customer_691,TCK103974,Complaint,176,1178,1069,Good
4/9/2025,Customer_6,TCK100998,Account,22,1145,2767,Good
4/9/2025,Customer_584,TCK100414,Complaint,47,1073,1849,Bad
4/9/2025,Customer_144,TCK102970,General Inquiry,19,967,2730,Good
5/9/2025,Customer_325,TCK102260,Account,69,73,715,Good
5/9/2025,Customer_648,TCK104478,General Inquiry,145,213,1272,Bad
5/9/2025,Customer_492,TCK103772,Account,35,28,3688,Good
5/9/2025,Customer_698,TCK102060,General Inquiry,43,959,210,Good
5/9/2025,Customer_464,TCK103093,Account,127,721,3227,Bad
6/9/2025,Customer_108,TCK102416,Billing,36,920,4206,Bad
6/9/2025,Customer_794,TCK100006,Service Request,190,534,2095,Good
6/9/2025,Customer_211,TCK101441,Complaint,6,666,3778,Good
6/9/2025,Customer_425,TCK104099,Billing,32,1056,3396,Good
6/9/2025,Customer_538,TCK104063,Billing,52,151,2731,Good
7/9/2025,Customer_720,TCK101113,Account,77,1129,2443,Bad
7/9/2025,Customer_645,TCK101379,Account,189,739,3116,Good
7/9/2025,Customer_547,TCK103825,General Inquiry,111,912,4079,Good
7/9/2025,Customer_344,TCK104545,Service Request,86,326,1582,Bad
7/9/2025,Customer_718,TCK101047,Service Request,161,94,405,Good
7/9/2025,Customer_376,TCK101110,General Inquiry,80,1215,437,Good
7/9/2025,Customer_69,TCK101035,Account,79,359,1114,Good
8/9/2025,Customer_306,TCK101558,General Inquiry,100,398,2773,Good
8/9/2025,Customer_435,TCK101888,General Inquiry,53,999,423,Good
8/9/2025,Customer_168,TCK102559,General Inquiry,191,258,2332,Good
8/9/2025,Customer_422,TCK100523,Billing,186,351,3162,Bad
9/9/2025,Customer_726,TCK102275,Account,203,879,2060,Good
9/9/2025,Customer_556,TCK102815,Account,183,703,995,Good
9/9/2025,Customer_679,TCK102805,Account,194,1233,1265,Bad
9/9/2025,Customer_373,TCK103229,Technical,236,910,917,Good
9/9/2025,Customer_708,TCK104370,Technical,208,248,612,Bad
10/9/2025,Customer_236,TCK103949,Technical,130,172,4008,Good
10/9/2025,Customer_635,TCK102969,Account,82,378,152,Good
10/9/2025,Customer_642,TCK102770,Technical,157,406,1084,Bad
10/9/2025,Customer_609,TCK103674,Account,227,183,2154,Good
10/9/2025,Customer_657,TCK102822,Service Request,200,1122,3032,Good
10/9/2025,Customer_137,TCK104439,Technical,37,861,3364,Bad
