date,year,month,submitter,ticket_id,ticket_category,first_response_time_minutes,first_resolution_time_minutes,full_resolution_time_minutes,satisfaction_score,isfcr
23/8/2025,2025,August,Customer_233,TCK101029,Billing,86,1166,2905,Good,FALSE
23/8/2025,2025,August,Customer_255,TCK103937,Billing,122,1131,2616,Good,FALSE
24/8/2025,2025,August,Customer_309,TCK102787,Billing,5,498,860,Bad,FALSE
24/8/2025,2025,August,Customer_424,TCK103261,Billing,164,348,3212,Good,FALSE
24/8/2025,2025,August,Customer_106,TCK102763,Account,174,939,2051,Good,FALSE
24/8/2025,2025,August,Customer_187,TCK100520,Complaint,30,976,2486,Good,FALSE
24/8/2025,2025,August,Customer_34,TCK101151,General Inquiry,108,1021,3321,Good,FALSE
24/8/2025,2025,August,Customer_337,TCK102676,Technical,165,654,1622,Bad,FALSE
24/8/2025,2025,August,Customer_765,TCK101578,Service Request,172,628,3277,Good,FALSE
24/8/2025,2025,August,Customer_184,TCK103225,Complaint,86,751,3573,Bad,FALSE
24/8/2025,2025,August,Customer_534,TCK103838,Service Request,175,1031,1742,Good,FALSE
24/8/2025,2025,August,Customer_197,TCK102041,Service Request,74,996,2343,Good,FALSE
25/8/2025,2025,August,Customer_408,TCK104010,Account,14,857,677,Good,FALSE
25/8/2025,2025,August,Customer_382,TCK103076,Technical,75,229,525,Good,FALSE
25/8/2025,2025,August,Customer_502,TCK104431,Complaint,172,974,3783,Good,FALSE
25/8/2025,2025,August,Customer_758,TCK103984,Technical,67,16,983,Good,FALSE
26/8/2025,2025,August,Customer_779,TCK103787,Complaint,95,808,3969,Good,FALSE
26/8/2025,2025,August,Customer_108,TCK102917,Billing,56,222,2389,Good,FALSE
26/8/2025,2025,August,Customer_794,TCK100433,Billing,237,243,505,Good,FALSE
26/8/2025,2025,August,Customer_615,TCK100834,Service Request,217,130,155,Good,FALSE
26/8/2025,2025,August,Customer_782,TCK101121,Complaint,164,700,1719,Good,FALSE
26/8/2025,2025,August,Customer_518,TCK101714,Complaint,229,278,3422,Good,FALSE
26/8/2025,2025,August,Customer_551,TCK103504,Technical,111,1174,4193,Bad,FALSE
26/8/2025,2025,August,Customer_744,TCK103444,Technical,47,598,2140,Bad,FALSE
26/8/2025,2025,August,Customer_195,TCK101236,General Inquiry,74,592,886,Good,FALSE
27/8/2025,2025,August,Customer_522,TCK103305,Service Request,191,577,1684,Good,FALSE
27/8/2025,2025,August,Customer_672,TCK100519,Service Request,209,203,801,Bad,FALSE
27/8/2025,2025,August,Customer_71,TCK104001,Service Request,39,536,3351,Good,FALSE
27/8/2025,2025,August,Customer_334,TCK101736,Service Request,108,595,2812,Good,FALSE
27/8/2025,2025,August,Customer_183,TCK102079,Complaint,23,273,211,Good,FALSE
27/8/2025,2025,August,Customer_147,TCK103174,Account,131,758,344,Bad,FALSE
27/8/2025,2025,August,Customer_524,TCK104386,Complaint,149,716,398,Good,FALSE
27/8/2025,2025,August,Customer_738,TCK101946,Technical,98,124,2936,Good,FALSE
28/8/2025,2025,August,Customer_397,TCK104005,General Inquiry,142,748,4008,Good,FALSE
28/8/2025,2025,August,Customer_47,TCK104552,Account,49,877,942,Good,FALSE
28/8/2025,2025,August,Customer_634,TCK104416,Technical,40,120,3519,Good,FALSE
28/8/2025,2025,August,Customer_744,TCK103705,Technical,151,959,3970,Good,FALSE
28/8/2025,2025,August,Customer_201,TCK100957,Billing,210,806,3442,Good,FALSE
28/8/2025,2025,August,Customer_106,TCK101002,Billing,13,960,1461,Good,FALSE
28/8/2025,2025,August,Customer_114,TCK103960,Complaint,60,809,3324,Bad,FALSE
29/8/2025,2025,August,Customer_720,TCK100941,General Inquiry,132,1164,357,Good,FALSE
29/8/2025,2025,August,Customer_270,TCK100512,Billing,223,1193,4169,Good,FALSE
29/8/2025,2025,August,Customer_537,TCK102625,Billing,114,28,1005,Good,FALSE
29/8/2025,2025,August,Customer_315,TCK101774,General Inquiry,41,373,2188,Bad,FALSE
29/8/2025,2025,August,Customer_587,TCK100354,Account,16,1060,3507,Good,FALSE
30/8/2025,2025,August,Customer_660,TCK100486,Account,58,65,1602,Good,FALSE
30/8/2025,2025,August,Customer_680,TCK101887,Billing,49,1105,2968,Bad,FALSE
30/8/2025,2025,August,Customer_357,TCK103843,Complaint,193,655,2515,Bad,FALSE
30/8/2025,2025,August,Customer_52,TCK101474,General Inquiry,208,906,2528,Bad,FALSE
30/8/2025,2025,August,Customer_402,TCK102378,Complaint,31,183,37,Good,FALSE
30/8/2025,2025,August,Customer_340,TCK100193,Technical,81,879,3675,Good,FALSE
31/8/2025,2025,August,Customer_451,TCK100238,Technical,60,119,77,Good,FALSE
31/8/2025,2025,August,Customer_12,TCK101235,Billing,134,408,1956,Good,FALSE
31/8/2025,2025,August,Customer_693,TCK102414,Complaint,2,1210,3005,Good,FALSE
31/8/2025,2025,August,Customer_430,TCK100329,Technical,208,407,1729,Good,FALSE
1/9/2025,2025,September,Customer_309,TCK102877,Complaint,135,459,4304,Bad,FALSE
1/9/2025,2025,September,Customer_177,TCK102880,General Inquiry,47,375,4029,Bad,FALSE
1/9/2025,2025,September,Customer_91,TCK100234,Account,13,1047,3038,Good,FALSE
1/9/2025,2025,September,Customer_732,TCK102055,Complaint,95,1050,2196,Bad,FALSE
1/9/2025,2025,September,Customer_36,TCK103829,Complaint,234,106,703,Good,FALSE
1/9/2025,2025,September,Customer_663,TCK104354,Technical,216,336,2313,Bad,FALSE
1/9/2025,2025,September,Customer_250,TCK100733,General Inquiry,90,115,3917,Good,FALSE
1/9/2025,2025,September,Customer_496,TCK101556,Billing,169,211,2128,Good,FALSE
1/9/2025,2025,September,Customer_148,TCK101326,Technical,48,973,454,Good,FALSE
1/9/2025,2025,September,Customer_125,TCK101304,Service Request,57,545,1988,Good,FALSE
2/9/2025,2025,September,Customer_547,TCK103331,Complaint,195,1346,2868,Good,FALSE
2/9/2025,2025,September,Customer_26,TCK104007,Service Request,192,463,4215,Bad,FALSE
2/9/2025,2025,September,Customer_768,TCK100261,Billing,118,1363,163,Good,FALSE
2/9/2025,2025,September,Customer_546,TCK102899,Account,79,1036,3567,Bad,FALSE
3/9/2025,2025,September,Customer_530,TCK100475,Billing,66,199,774,Good,FALSE
3/9/2025,2025,September,Customer_8,TCK102793,Billing,160,423,2366,Good,FALSE
3/9/2025,2025,September,Customer_311,TCK103351,General Inquiry,227,1341,3874,Good,FALSE
3/9/2025,2025,September,Customer_51,TCK103081,Account,197,242,4085,Good,FALSE
3/9/2025,2025,September,Customer_371,TCK103680,Account,46,533,3665,Good,FALSE
3/9/2025,2025,September,Customer_725,TCK100560,Billing,107,138,2207,Good,FALSE
3/9/2025,2025,September,Customer_317,TCK102183,Technical,46,108,1036,Good,FALSE
4/9/2025,2025,September,Customer_220,TCK100128,Service Request,53,926,388,Good,FALSE
4/9/2025,2025,September,Customer_431,TCK101130,Service Request,230,385,1104,Bad,FALSE
4/9/2025,2025,September,Customer_396,TCK103462,General Inquiry,195,1355,454,Good,FALSE
4/9/2025,2025,September,Customer_439,TCK100502,Service Request,168,403,1503,Bad,FALSE
4/9/2025,2025,September,Customer_675,TCK100921,Complaint,45,376,2387,Bad,FALSE
4/9/2025,2025,September,Customer_724,TCK101393,Account,163,827,4229,Good,FALSE
4/9/2025,2025,September,Customer_591,TCK100206,Technical,204,1208,168,Good,FALSE
4/9/2025,2025,September,Customer_172,TCK103985,General Inquiry,209,601,1655,Bad,FALSE
4/9/2025,2025,September,Customer_461,TCK102967,Complaint,105,675,2751,Bad,FALSE
4/9/2025,2025,September,Customer_691,TCK103974,Complaint,176,1178,1069,Good,FALSE
4/9/2025,2025,September,Customer_6,TCK100998,Account,22,1145,2767,Good,FALSE
4/9/2025,2025,September,Customer_584,TCK100414,Complaint,47,1073,1849,Bad,FALSE
4/9/2025,2025,September,Customer_144,TCK102970,General Inquiry,19,967,2730,Good,FALSE
5/9/2025,2025,September,Customer_325,TCK102260,Account,69,73,715,Good,FALSE
5/9/2025,2025,September,Customer_648,TCK104478,General Inquiry,145,213,1272,Bad,FALSE
5/9/2025,2025,September,Customer_492,TCK103772,Account,35,28,3688,Good,FALSE
5/9/2025,2025,September,Customer_698,TCK102060,General Inquiry,43,959,210,Good,FALSE
5/9/2025,2025,September,Customer_464,TCK103093,Account,127,721,3227,Bad,FALSE
6/9/2025,2025,September,Customer_108,TCK102416,Billing,36,920,4206,Bad,FALSE
6/9/2025,2025,September,Customer_794,TCK100006,Service Request,190,534,2095,Good,FALSE
6/9/2025,2025,September,Customer_211,TCK101441,Complaint,6,666,3778,Good,FALSE
6/9/2025,2025,September,Customer_425,TCK104099,Billing,32,1056,3396,Good,FALSE
6/9/2025,2025,September,Customer_538,TCK104063,Billing,52,151,2731,Good,FALSE
7/9/2025,2025,September,Customer_720,TCK101113,Account,77,1129,2443,Bad,FALSE
7/9/2025,2025,September,Customer_645,TCK101379,Account,189,739,3116,Good,FALSE
7/9/2025,2025,September,Customer_547,TCK103825,General Inquiry,111,912,4079,Good,FALSE
7/9/2025,2025,September,Customer_344,TCK104545,Service Request,86,326,1582,Bad,FALSE
7/9/2025,2025,September,Customer_718,TCK101047,Service Request,161,94,405,Good,FALSE
7/9/2025,2025,September,Customer_376,TCK101110,General Inquiry,80,1215,437,Good,FALSE
7/9/2025,2025,September,Customer_69,TCK101035,Account,79,359,1114,Good,FALSE
8/9/2025,2025,September,Customer_306,TCK101558,General Inquiry,100,398,2773,Good,FALSE
8/9/2025,2025,September,Customer_435,TCK101888,General Inquiry,53,999,423,Good,FALSE
8/9/2025,2025,September,Customer_168,TCK102559,General Inquiry,191,258,2332,Good,FALSE
8/9/2025,2025,September,Customer_422,TCK100523,Billing,186,351,3162,Bad,FALSE
9/9/2025,2025,September,Customer_726,TCK102275,Account,203,879,2060,Good,FALSE
9/9/2025,2025,September,Customer_556,TCK102815,Account,183,703,995,Good,FALSE
9/9/2025,2025,September,Customer_679,TCK102805,Account,194,1233,1265,Bad,FALSE
9/9/2025,2025,September,Customer_373,TCK103229,Technical,236,910,917,Good,FALSE
9/9/2025,2025,September,Customer_708,TCK104370,Technical,208,248,612,Bad,FALSE
10/9/2025,2025,September,Customer_236,TCK103949,Technical,130,172,4008,Good,FALSE
10/9/2025,2025,September,Customer_635,TCK102969,Account,82,378,152,Good,FALSE
10/9/2025,2025,September,Customer_642,TCK102770,Technical,157,406,1084,Bad,FALSE
10/9/2025,2025,September,Customer_609,TCK103674,Account,227,183,2154,Good,FALSE
10/9/2025,2025,September,Customer_657,TCK102822,Service Request,200,1122,3032,Good,FALSE
10/9/2025,2025,September,Customer_137,TCK104439,Technical,37,861,3364,Bad,FALSE
10/9/2025,2025,September,Customer_527,TCK104456,Billing,94,1352,1467,Good,FALSE
10/9/2025,2025,September,Customer_126,TCK102110,Service Request,162,355,3748,Good,FALSE
11/9/2025,2025,September,Customer_63,TCK103036,General Inquiry,59,1133,2692,Good,FALSE
11/9/2025,2025,September,Customer_116,TCK103487,General Inquiry,118,253,4141,Good,FALSE
11/9/2025,2025,September,Customer_462,TCK103944,Service Request,33,1027,3893,Bad,FALSE
11/9/2025,2025,September,Customer_178,TCK100163,General Inquiry,200,790,1687,Good,FALSE
11/9/2025,2025,September,Customer_299,TCK101446,Technical,231,1205,2026,Good,FALSE
11/9/2025,2025,September,Customer_290,TCK104550,Billing,231,384,4045,Bad,FALSE
11/9/2025,2025,September,Customer_360,TCK100418,Account,53,1306,1578,Good,FALSE
11/9/2025,2025,September,Customer_19,TCK103251,Billing,18,158,1267,Good,FALSE
11/9/2025,2025,September,Customer_551,TCK101968,Billing,118,1253,1044,Good,FALSE
11/9/2025,2025,September,Customer_462,TCK103915,Service Request,231,926,2598,Bad,FALSE
12/9/2025,2025,September,Customer_714,TCK104486,Billing,97,25,4312,Good,FALSE
12/9/2025,2025,September,Customer_387,TCK103211,General Inquiry,147,827,1467,Good,FALSE
12/9/2025,2025,September,Customer_442,TCK102518,Account,111,709,4199,Good,FALSE
12/9/2025,2025,September,Customer_73,TCK103734,Technical,160,142,3210,Good,FALSE
12/9/2025,2025,September,Customer_386,TCK102232,Service Request,68,11,975,Bad,FALSE
13/9/2025,2025,September,Customer_69,TCK104509,Service Request,219,1108,1445,Good,FALSE
13/9/2025,2025,September,Customer_144,TCK102087,Account,163,623,2394,Good,FALSE
13/9/2025,2025,September,Customer_214,TCK103097,Technical,224,400,4235,Good,FALSE
13/9/2025,2025,September,Customer_7,TCK103131,Account,40,774,3778,Bad,FALSE
13/9/2025,2025,September,Customer_461,TCK101133,General Inquiry,54,513,3463,Good,FALSE
14/9/2025,2025,September,Customer_751,TCK100916,Technical,32,218,1386,Bad,FALSE
14/9/2025,2025,September,Customer_249,TCK101921,Complaint,141,26,3940,Bad,FALSE
14/9/2025,2025,September,Customer_90,TCK101112,General Inquiry,16,252,2007,Good,FALSE
14/9/2025,2025,September,Customer_2,TCK103812,Technical,49,53,1764,Bad,FALSE
14/9/2025,2025,September,Customer_657,TCK102547,General Inquiry,73,925,1894,Good,FALSE
14/9/2025,2025,September,Customer_674,TCK102693,Technical,112,270,995,Bad,FALSE
14/9/2025,2025,September,Customer_795,TCK100883,Complaint,72,1332,3477,Bad,FALSE
14/9/2025,2025,September,Customer_738,TCK101059,Service Request,77,1023,419,Good,FALSE
14/9/2025,2025,September,Customer_681,TCK101354,Billing,34,533,1159,Bad,FALSE
15/9/2025,2025,September,Customer_481,TCK100777,Technical,128,170,446,Good,FALSE
15/9/2025,2025,September,Customer_515,TCK100265,Complaint,110,616,2758,Good,FALSE
15/9/2025,2025,September,Customer_681,TCK102475,Account,174,729,4285,Good,FALSE
15/9/2025,2025,September,Customer_158,TCK104541,Account,1,320,1395,Good,FALSE
15/9/2025,2025,September,Customer_128,TCK100936,Technical,65,618,695,Good,FALSE
15/9/2025,2025,September,Customer_58,TCK103685,Account,104,432,3632,Good,FALSE
15/9/2025,2025,September,Customer_554,TCK101256,Technical,15,593,1503,Bad,FALSE
16/9/2025,2025,September,Customer_498,TCK103383,Service Request,149,520,2736,Bad,FALSE
16/9/2025,2025,September,Customer_12,TCK102771,Billing,63,1249,3960,Good,FALSE
16/9/2025,2025,September,Customer_313,TCK104008,Service Request,148,755,1744,Good,FALSE
16/9/2025,2025,September,Customer_695,TCK100287,General Inquiry,214,978,3243,Good,FALSE
16/9/2025,2025,September,Customer_8,TCK100862,Account,9,586,2722,Bad,FALSE
16/9/2025,2025,September,Customer_617,TCK102484,General Inquiry,105,1079,4002,Bad,FALSE
16/9/2025,2025,September,Customer_517,TCK100207,Service Request,89,320,4223,Bad,FALSE
17/9/2025,2025,September,Customer_53,TCK100526,Technical,208,1403,140,Good,FALSE
17/9/2025,2025,September,Customer_620,TCK102585,Complaint,106,1266,1135,Bad,FALSE
17/9/2025,2025,September,Customer_403,TCK104454,General Inquiry,235,1054,3341,Good,FALSE
17/9/2025,2025,September,Customer_221,TCK102961,Complaint,158,282,191,Good,FALSE
17/9/2025,2025,September,Customer_611,TCK104233,Technical,163,1095,3461,Bad,FALSE
17/9/2025,2025,September,Customer_239,TCK100369,Complaint,130,564,3195,Good,FALSE
18/9/2025,2025,September,Customer_125,TCK102290,Technical,38,397,3879,Good,FALSE
18/9/2025,2025,September,Customer_758,TCK101093,Account,141,663,4113,Good,FALSE
19/9/2025,2025,September,Customer_61,TCK100178,General Inquiry,126,750,1160,Good,FALSE
19/9/2025,2025,September,Customer_588,TCK102916,Technical,78,1154,1629,Bad,FALSE
19/9/2025,2025,September,Customer_526,TCK102745,Service Request,189,97,3583,Good,FALSE
19/9/2025,2025,September,Customer_169,TCK104056,Service Request,117,315,3189,Good,FALSE
19/9/2025,2025,September,Customer_717,TCK104085,General Inquiry,146,1131,2754,Good,FALSE
19/9/2025,2025,September,Customer_479,TCK103377,Complaint,144,310,1045,Good,FALSE
19/9/2025,2025,September,Customer_558,TCK104024,General Inquiry,95,473,2895,Good,FALSE
19/9/2025,2025,September,Customer_81,TCK102429,General Inquiry,125,263,1527,Good,FALSE
19/9/2025,2025,September,Customer_651,TCK100285,Technical,8,480,1728,Good,FALSE
20/9/2025,2025,September,Customer_579,TCK102470,Technical,118,1310,198,Bad,FALSE
20/9/2025,2025,September,Customer_243,TCK101428,Service Request,16,1326,712,Bad,FALSE
20/9/2025,2025,September,Customer_567,TCK104004,Complaint,232,330,1246,Good,FALSE
20/9/2025,2025,September,Customer_109,TCK103303,Account,77,664,3573,Bad,FALSE
20/9/2025,2025,September,Customer_206,TCK101319,Service Request,238,503,1051,Bad,FALSE
20/9/2025,2025,September,Customer_732,TCK102093,Service Request,38,823,4245,Good,FALSE
20/9/2025,2025,September,Customer_232,TCK102859,Technical,142,626,2049,Good,FALSE
20/9/2025,2025,September,Customer_758,TCK103061,Technical,50,306,4031,Good,FALSE
21/9/2025,2025,September,Customer_334,TCK102639,Complaint,82,38,161,Bad,FALSE
21/9/2025,2025,September,Customer_283,TCK102292,Billing,143,842,3039,Good,FALSE
21/9/2025,2025,September,Customer_135,TCK101180,Service Request,210,414,119,Good,FALSE
21/9/2025,2025,September,Customer_330,TCK102773,Technical,61,116,2546,Good,FALSE
21/9/2025,2025,September,Customer_95,TCK104522,General Inquiry,21,1075,2126,Good,FALSE
21/9/2025,2025,September,Customer_291,TCK103609,Billing,133,116,4234,Bad,FALSE
21/9/2025,2025,September,Customer_491,TCK101943,Complaint,57,487,3521,Good,FALSE
22/9/2025,2025,September,Customer_766,TCK103650,Technical,36,267,2730,Good,FALSE
22/9/2025,2025,September,Customer_271,TCK102198,Account,179,818,2975,Good,FALSE
22/9/2025,2025,September,Customer_540,TCK101856,Account,99,842,4097,Good,FALSE
22/9/2025,2025,September,Customer_109,TCK103841,Complaint,206,1287,4254,Good,FALSE
22/9/2025,2025,September,Customer_6,TCK100890,Account,147,118,438,Good,FALSE
22/9/2025,2025,September,Customer_154,TCK102596,Account,55,49,1625,Bad,FALSE
23/9/2025,2025,September,Customer_294,TCK102812,General Inquiry,22,492,3502,Bad,FALSE
23/9/2025,2025,September,Customer_738,TCK101282,Billing,160,1395,3745,Good,FALSE
23/9/2025,2025,September,Customer_666,TCK103694,General Inquiry,52,732,832,Good,FALSE
23/9/2025,2025,September,Customer_21,TCK101963,Complaint,153,902,3011,Good,FALSE
23/9/2025,2025,September,Customer_705,TCK103606,Technical,6,967,2289,Bad,FALSE
23/9/2025,2025,September,Customer_428,TCK103133,Account,4,1330,1902,Bad,FALSE
24/9/2025,2025,September,Customer_389,TCK102170,Billing,54,1026,2329,Good,FALSE
24/9/2025,2025,September,Customer_276,TCK102682,Service Request,106,120,3146,Bad,FALSE
24/9/2025,2025,September,Customer_698,TCK103109,Complaint,211,392,1498,Bad,FALSE
24/9/2025,2025,September,Customer_284,TCK102297,Service Request,230,1071,118,Good,FALSE
24/9/2025,2025,September,Customer_222,TCK100177,Service Request,103,1413,1518,Good,FALSE
24/9/2025,2025,September,Customer_456,TCK103672,Service Request,207,342,1606,Bad,FALSE
24/9/2025,2025,September,Customer_439,TCK102278,General Inquiry,30,402,2012,Good,FALSE
25/9/2025,2025,September,Customer_363,TCK104561,Complaint,201,1433,3623,Good,FALSE
25/9/2025,2025,September,Customer_445,TCK100829,Technical,38,874,290,Good,FALSE
25/9/2025,2025,September,Customer_400,TCK101333,Account,46,684,4083,Good,FALSE
25/9/2025,2025,September,Customer_790,TCK100442,Billing,78,539,4231,Good,FALSE
25/9/2025,2025,September,Customer_229,TCK100590,Account,162,1340,2954,Good,FALSE
25/9/2025,2025,September,Customer_732,TCK103335,General Inquiry,110,78,1213,Good,FALSE
25/9/2025,2025,September,Customer_781,TCK100608,Technical,229,600,2777,Good,FALSE
26/9/2025,2025,September,Customer_309,TCK101816,Technical,197,408,186,Good,FALSE
26/9/2025,2025,September,Customer_673,TCK101560,General Inquiry,228,611,3867,Good,FALSE
26/9/2025,2025,September,Customer_784,TCK101076,Technical,186,1414,4218,Bad,FALSE
26/9/2025,2025,September,Customer_133,TCK104148,Service Request,224,135,2671,Bad,FALSE
27/9/2025,2025,September,Customer_384,TCK104309,Complaint,87,129,2112,Good,FALSE
27/9/2025,2025,September,Customer_49,TCK100427,Account,57,126,585,Good,FALSE
27/9/2025,2025,September,Customer_44,TCK103107,Complaint,22,408,1265,Good,FALSE
28/9/2025,2025,September,Customer_741,TCK102891,Billing,192,1082,2731,Bad,FALSE
28/9/2025,2025,September,Customer_334,TCK102219,Billing,144,868,80,Good,FALSE
28/9/2025,2025,September,Customer_300,TCK103130,Account,95,1144,1093,Good,FALSE
28/9/2025,2025,September,Customer_355,TCK103446,Billing,19,1095,2075,Good,FALSE
28/9/2025,2025,September,Customer_560,TCK102171,Account,3,563,164,Good,FALSE
28/9/2025,2025,September,Customer_799,TCK101900,Technical,53,1136,516,Good,FALSE
28/9/2025,2025,September,Customer_727,TCK101038,Complaint,142,551,3968,Good,FALSE
29/9/2025,2025,September,Customer_455,TCK100218,Billing,13,1389,4018,Good,FALSE
29/9/2025,2025,September,Customer_450,TCK102604,Service Request,131,872,1113,Good,FALSE
29/9/2025,2025,September,Customer_321,TCK104557,Technical,132,877,1222,Bad,FALSE
29/9/2025,2025,September,Customer_237,TCK100641,General Inquiry,24,802,2926,Good,FALSE
29/9/2025,2025,September,Customer_325,TCK103417,Billing,56,926,1832,Good,FALSE
29/9/2025,2025,September,Customer_95,TCK102006,Billing,14,1171,1568,Good,FALSE
29/9/2025,2025,September,Customer_24,TCK104166,General Inquiry,129,1079,2157,Good,FALSE
29/9/2025,2025,September,Customer_522,TCK102789,Service Request,150,354,4082,Good,FALSE
29/9/2025,2025,September,Customer_39,TCK103803,General Inquiry,12,715,2098,Good,FALSE
29/9/2025,2025,September,Customer_375,TCK100445,General Inquiry,48,266,3855,Good,FALSE
30/9/2025,2025,September,Customer_70,TCK102831,Complaint,20,1355,3826,Good,FALSE
30/9/2025,2025,September,Customer_602,TCK100867,Account,137,764,2607,Bad,FALSE
30/9/2025,2025,September,Customer_215,TCK100372,Service Request,118,780,940,Good,FALSE
30/9/2025,2025,September,Customer_780,TCK103277,General Inquiry,101,1242,3498,Good,FALSE
30/9/2025,2025,September,Customer_273,TCK104422,Billing,95,1111,1224,Good,FALSE
30/9/2025,2025,September,Customer_656,TCK103653,Account,155,1364,2448,Good,FALSE
1/10/2025,2025,October,Customer_69,TCK103051,Technical,110,1320,2697,Good,FALSE
1/10/2025,2025,October,Customer_658,TCK100167,Technical,138,1341,2146,Good,FALSE
1/10/2025,2025,October,Customer_166,TCK100253,Technical,54,201,3176,Good,FALSE
1/10/2025,2025,October,Customer_550,TCK101159,General Inquiry,113,1279,1555,Good,FALSE
1/10/2025,2025,October,Customer_645,TCK100312,General Inquiry,30,177,2336,Good,FALSE
1/10/2025,2025,October,Customer_312,TCK102989,Service Request,117,267,3804,Bad,FALSE
2/10/2025,2025,October,Customer_114,TCK100256,Account,173,1384,2855,Bad,FALSE
2/10/2025,2025,October,Customer_212,TCK102791,Service Request,181,1064,3907,Good,FALSE
2/10/2025,2025,October,Customer_376,TCK100440,Complaint,75,232,4063,Good,FALSE
2/10/2025,2025,October,Customer_251,TCK101376,Service Request,237,672,2911,Good,FALSE
2/10/2025,2025,October,Customer_318,TCK102069,General Inquiry,109,1248,1592,Good,FALSE
3/10/2025,2025,October,Customer_56,TCK100212,Technical,49,1025,4052,Good,FALSE
3/10/2025,2025,October,Customer_219,TCK102397,Service Request,231,693,3506,Good,FALSE
3/10/2025,2025,October,Customer_457,TCK100994,General Inquiry,28,1013,1157,Good,FALSE
3/10/2025,2025,October,Customer_542,TCK101971,Complaint,38,756,1522,Good,FALSE
3/10/2025,2025,October,Customer_22,TCK102243,Complaint,238,523,508,Good,FALSE
4/10/2025,2025,October,Customer_401,TCK100130,Complaint,106,157,2874,Good,FALSE
4/10/2025,2025,October,Customer_225,TCK101216,Service Request,26,1076,3001,Bad,FALSE
4/10/2025,2025,October,Customer_90,TCK101902,Service Request,206,586,2445,Good,FALSE
4/10/2025,2025,October,Customer_489,TCK101868,General Inquiry,195,689,3170,Good,FALSE
5/10/2025,2025,October,Customer_707,TCK102059,Service Request,86,240,2942,Good,FALSE
5/10/2025,2025,October,Customer_59,TCK102136,Technical,120,1075,3167,Good,FALSE
5/10/2025,2025,October,Customer_306,TCK101213,Account,154,500,230,Good,FALSE
5/10/2025,2025,October,Customer_424,TCK104385,Service Request,159,470,1340,Bad,FALSE
5/10/2025,2025,October,Customer_56,TCK103824,Account,103,350,1999,Good,FALSE
6/10/2025,2025,October,Customer_5,TCK100742,Complaint,213,1038,668,Bad,FALSE
6/10/2025,2025,October,Customer_674,TCK100839,Billing,182,613,2131,Good,FALSE
6/10/2025,2025,October,Customer_702,TCK104050,Service Request,209,888,3071,Bad,FALSE
6/10/2025,2025,October,Customer_13,TCK102524,Service Request,24,773,2905,Good,FALSE
6/10/2025,2025,October,Customer_58,TCK102439,Account,63,1250,1231,Good,FALSE
6/10/2025,2025,October,Customer_365,TCK102996,Service Request,142,959,1893,Good,FALSE
6/10/2025,2025,October,Customer_229,TCK104481,Service Request,162,491,534,Good,FALSE
6/10/2025,2025,October,Customer_372,TCK103842,Complaint,176,1288,1936,Good,FALSE
6/10/2025,2025,October,Customer_458,TCK100968,Service Request,67,1264,4256,Good,FALSE
7/10/2025,2025,October,Customer_215,TCK103071,General Inquiry,224,169,326,Bad,FALSE
7/10/2025,2025,October,Customer_730,TCK100161,Billing,71,545,1285,Good,FALSE
7/10/2025,2025,October,Customer_280,TCK104549,Technical,48,1437,1106,Good,FALSE
7/10/2025,2025,October,Customer_729,TCK101323,Technical,83,1233,728,Bad,FALSE
7/10/2025,2025,October,Customer_171,TCK100955,Technical,164,871,1446,Good,FALSE
7/10/2025,2025,October,Customer_606,TCK101051,Service Request,126,1032,1473,Bad,FALSE
7/10/2025,2025,October,Customer_220,TCK101689,Complaint,112,43,1435,Good,FALSE
7/10/2025,2025,October,Customer_138,TCK103410,Technical,191,1116,2454,Good,FALSE
7/10/2025,2025,October,Customer_71,TCK103005,Account,10,647,647,Good,TRUE
8/10/2025,2025,October,Customer_177,TCK102608,General Inquiry,62,456,426,Bad,FALSE
8/10/2025,2025,October,Customer_176,TCK103810,Billing,193,1198,1643,Bad,FALSE
8/10/2025,2025,October,Customer_514,TCK103549,Complaint,181,666,1017,Good,FALSE
8/10/2025,2025,October,Customer_659,TCK100045,Account,219,381,3975,Good,FALSE
9/10/2025,2025,October,Customer_530,TCK102283,Technical,12,1328,1982,Good,FALSE
9/10/2025,2025,October,Customer_94,TCK102237,Complaint,111,1401,2916,Bad,FALSE
9/10/2025,2025,October,Customer_124,TCK100101,Complaint,1,1425,3189,Good,FALSE
9/10/2025,2025,October,Customer_628,TCK100615,Service Request,214,377,594,Good,FALSE
9/10/2025,2025,October,Customer_318,TCK102552,Account,84,141,1027,Good,FALSE
9/10/2025,2025,October,Customer_364,TCK101084,General Inquiry,34,396,3239,Good,FALSE
9/10/2025,2025,October,Customer_710,TCK103204,Complaint,68,609,3676,Good,FALSE
9/10/2025,2025,October,Customer_269,TCK100697,Technical,83,1200,2359,Bad,FALSE
9/10/2025,2025,October,Customer_660,TCK103558,Account,155,642,2845,Good,FALSE
9/10/2025,2025,October,Customer_308,TCK102029,Service Request,188,1258,4281,Good,FALSE
9/10/2025,2025,October,Customer_184,TCK102128,Complaint,98,215,1602,Bad,FALSE
10/10/2025,2025,October,Customer_42,TCK103729,Account,220,594,3224,Good,FALSE
10/10/2025,2025,October,Customer_616,TCK102974,Technical,216,1387,818,Good,FALSE
10/10/2025,2025,October,Customer_781,TCK100184,Account,151,1220,2258,Good,FALSE
10/10/2025,2025,October,Customer_748,TCK101562,Complaint,4,721,2944,Good,FALSE
